Season,RK,PLAYER,TEAM,GP,MPG,TS,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
2018,245,Kyle Korver,CLE,73,21.6,0.652,13.4,8.4,15.2,0.7,10.9,5.9,13.41,68.3,2.3
2018,246,Joe Harris,BKN,78,25.3,0.634,14.5,10.3,16,2.7,11.3,7,13.39,85.2,2.8
2018,247,Shelvin Mack,ORL,69,19.8,0.518,33.3,10.9,18.5,1.8,11.6,6.7,13.35,47.9,1.6
2018,,George Hill,CLE,67,27,0.58,21.9,10.4,15.2,2.6,8.9,5.7,13.35,63.4,2.1
2018,,George Hill,SAC,67,27,0.58,21.9,10.4,15.2,2.6,8.9,5.7,13.35,63.4,2.1
2018,249,Markieff Morris,WSH,73,27,0.566,14,12.5,18.8,4.3,19.2,11.8,13.3,52.8,1.8
2018,250,Nick Collison,OKC,15,5,0.627,11.2,19.6,17.7,10,19.9,14.8,13.29,2,0.1
2018,251,Jonas Jerebko,UTAH,74,15.3,0.586,9.7,6.2,14.6,5.4,19.1,12.3,13.25,29.7,1
2018,252,Kentavious Caldwell-Pope,LAL,74,33.2,0.561,14.2,8.5,16.3,2.6,14.1,8.4,13.22,99.7,3.3
2018,253,Channing Frye,CLE,53,13.1,0.599,13.6,7.5,14.7,1.9,19.4,10.8,13.16,17.2,0.6
2018,253,Channing Frye,LAL,53,13.1,0.599,13.6,7.5,14.7,1.9,19.4,10.8,13.16,17.2,0.6
2018,254,Alec Burks,UTAH,64,16.5,0.527,11.3,10.1,21.2,2.1,18.4,10.3,13.13,41.6,1.4
2018,255,Reggie Hearn,DET,3,2.3,0.75,0,0,11.6,0,0,0,13.12,0.3,0
2018,256,Raymond Felton,OKC,82,16.6,0.495,23.9,8.9,21,2,11,6.3,13.11,43,1.4
2018,257,Andrew Wiggins,MIN,82,36.3,0.505,9.2,7.9,22.2,3.1,10.8,6.9,13.1,115.8,3.9
2018,258,Tyler Cavanaugh,ATL,39,13.3,0.567,13.4,6.5,14,9.7,17.6,13.7,13.09,12.3,0.4
2018,259,Devin Harris,DAL,71,18.9,0.563,20.1,10,20.8,1,9.8,5.3,13.08,41.6,1.4
2018,259,Devin Harris,DEN,71,18.9,0.563,20.1,10,20.8,1,9.8,5.3,13.08,41.6,1.4
2018,,CJ Miles,TOR,70,19.1,0.545,7.5,5.3,20.9,1.5,11,6.4,13.08,51.4,1.7
2018,261,Tyler Johnson,MIA,72,28.5,0.549,16.3,8,17.9,1.9,11.7,6.8,13.07,78.6,2.6
2018,262,Courtney Lee,NY,76,30.4,0.564,16.8,7.8,16.6,1.4,9.3,5.4,13.06,88.4,2.9
2018,,Justin Anderson,PHI,38,13.7,0.54,9.6,6.2,18.3,5.4,13.6,9.6,13.06,19.9,0.7
2018,,Jamal Crawford,MIN,80,20.7,0.519,17.3,8.9,23.2,1.4,5.5,3.5,13.06,63.2,2.1
2018,265,Frank Mason III,SAC,52,18.9,0.48,22.9,10.1,22.7,3.3,12.1,7.5,13.02,29.7,1
2018,266,Robert Covington,PHI,80,31.6,0.563,13.2,10.7,16.5,2.4,15.5,9.2,12.98,93.5,3.1
2018,267,Manu Ginobili,SA,65,20,0.553,20.7,13.3,21.5,1.6,10.6,6.1,12.95,47.4,1.6
2018,268,Taurean Prince,ATL,82,30,0.549,14.7,13.1,21.2,2.3,15.3,8.8,12.9,88.3,2.9
2018,269,Dennis Smith Jr.,DAL,69,29.7,0.473,21.6,11.7,28.3,2.6,11.8,7,12.89,57.8,1.9
2018,270,Quinn Cook,GS,33,22.4,0.593,23.2,8.3,17.2,1.6,10.2,6.2,12.88,20.8,0.7
2018,271,Noah Vonleh,CHI,54,16.2,0.509,10.5,9.6,17.2,8.6,30.2,19.2,12.85,17.7,0.6
2018,271,Noah Vonleh,POR,54,16.2,0.509,10.5,9.6,17.2,8.6,30.2,19.2,12.85,17.7,0.6
2018,,Dwight Buycks,DET,29,14.7,0.498,18.8,12.4,26,3,7.7,5.3,12.85,11.8,0.4
2018,273,Jonathon Simmons,ORL,69,29.4,0.555,14.4,12.3,20.9,3.3,9.7,6.5,12.8,69.6,2.3
2018,,Tony Parker,SA,55,19.5,0.498,28.5,9.9,21.3,0.7,9.2,4.9,12.8,28.7,1
2018,275,Carmelo Anthony,OKC,78,32.1,0.503,7.1,6.8,22.3,2.9,17.7,10,12.78,47.7,1.6
2018,276,Brandon Jennings,MIL,14,14.6,0.478,31.8,13,21.5,2.9,14.8,8.9,12.75,5.4,0.2
2018,277,Andrew Harrison,MEM,56,23.7,0.534,23.4,10.7,19.7,2,9.7,5.7,12.72,43.9,1.5
2018,278,Isaiah Thomas,CLE,32,26.9,0.508,21.1,13.1,28.2,2.2,6.3,4.2,12.63,20.9,0.7
2018,278,Isaiah Thomas,LAL,32,26.9,0.508,21.1,13.1,28.2,2.2,6.3,4.2,12.63,20.9,0.7
2018,279,Nemanja Bjelica,MIN,67,20.5,0.581,16.3,9.8,13.9,4.4,18.8,11.5,12.62,22.8,0.8
2018,280,Austin Rivers,LAC,61,33.7,0.526,19.7,8.9,20.4,1.5,6.2,3.9,12.6,49.2,1.6
2018,,Ryan Anderson,HOU,66,26.1,0.592,9.6,6.7,13.5,6.2,15.4,10.8,12.6,28.2,0.9
2018,282,Maurice Harkless,POR,59,21.4,0.596,12.7,9.6,12.1,4,9.9,7,12.59,39.5,1.3
2018,283,Wayne Ellington,MIA,77,26.5,0.588,9.1,6,16.2,1.3,10.7,6,12.54,62.2,2.1
2018,,Michael Kidd-Gilchrist,CHA,74,25,0.536,9.4,7,15.2,4.8,13,8.8,12.54,56.2,1.9
2018,285,Lonzo Ball,LAL,52,34.2,0.444,34,12.3,18.7,4.2,17.3,10.8,12.53,40.6,1.4
2018,,Cristiano Felicio,CHI,55,17.8,0.614,15.3,15,13.1,8.8,17.1,12.8,12.53,28.1,0.9
2018,287,T.J. McConnell,PHI,76,22.4,0.545,35.5,13.1,14.9,2.4,11.5,7.1,12.51,38.4,1.3
2018,288,Lance Stephenson,IND,82,22.6,0.495,20.8,11.6,21.4,3.8,22,12.9,12.47,54.5,1.8
2018,289,Patrick Beverley,LAC,11,30.4,0.53,17.4,13.6,19.1,5.3,9.4,7.4,12.46,7.3,0.2
2018,290,Jodie Meeks,WSH,77,14.5,0.548,12.7,6.7,18.2,1.5,11.2,6.4,12.44,32.4,1.1
2018,,Danuel House Jr.,PHX,23,17.5,0.533,14,6.2,15.6,3.4,17,10.1,12.44,11.6,0.4
2018,,Markelle Fultz,PHI,14,18.1,0.416,27.9,8.9,23.9,4.9,13.1,9.2,12.44,5.4,0.2
2018,293,Guerschon Yabusele,BOS,33,7.1,0.559,16.2,12.2,15.2,8,16.1,12.1,12.37,3.1,0.1
2018,294,Allen Crabbe,BKN,75,29.3,0.558,10.8,7.2,18,1.3,14.4,7.8,12.33,60.1,2
2018,295,Timofey Mozgov,BKN,31,11.6,0.617,7.3,22,15.7,9.4,19.7,14.5,12.32,9.2,0.3
2018,296,Langston Galloway,DET,58,14.9,0.503,13.4,4.1,18.5,1.6,10.3,5.9,12.27,22.9,0.8
2018,,Georgios Papagiannis,POR,17,7.2,0.429,15.3,13.6,10.1,11.6,23.3,17.2,12.27,3,0.1
2018,,Georgios Papagiannis,SAC,17,7.2,0.429,15.3,13.6,10.1,11.6,23.3,17.2,12.27,3,0.1
2018,298,David Nwaba,CHI,70,23.5,0.542,15,11.1,15,5.6,16,10.6,12.26,43.3,1.4
2018,299,Ian Mahinmi,WSH,77,14.9,0.601,11.6,21.9,14.8,13.4,17.4,15.4,12.25,28.2,0.9
2018,,Josh Hart,LAL,63,23.2,0.596,14.7,8.7,13,3.1,16,9.6,12.25,38,1.3
2018,301,Luke Kennard,DET,73,20,0.56,17.9,10,16.8,1.6,11.9,6.6,12.19,36.8,1.2
2018,302,E'Twaun Moore,NO,82,31.5,0.593,16.2,8.9,15.4,2.5,7.3,5,12.18,64.8,2.2
2018,,Jabari Bird,BOS,13,8.8,0.615,16.8,16.8,14.9,5.8,12.2,9,12.18,2.9,0.1
2018,304,Denzel Valentine,CHI,77,27.2,0.527,22.5,9.1,17.5,2.4,18.4,10.1,12.12,50.6,1.7
2018,305,Aron Baynes,BOS,81,18.3,0.502,14.2,12.2,16.1,9.7,22.1,16,12.09,33.1,1.1
2018,306,Damion Lee,ATL,15,26.9,0.489,14,6.7,18.5,3,16.6,9.8,12.08,9.5,0.3
2018,307,Rodney McGruder,MIA,18,16.6,0.595,17.4,4.1,11.7,4.1,8.3,6.2,12.07,7,0.2
2018,308,Al-Farouq Aminu,POR,69,30,0.522,10.8,10.1,14.1,5.2,22.3,13.8,12.02,16,0.5
2018,309,Kelly Oubre Jr.,WSH,81,27.5,0.534,9.1,8.3,18.3,3,15.4,9.2,11.99,49.5,1.6
2018,,Johnny O'Bryant III,CHA,36,10.5,0.47,6.6,7.1,21.1,8.1,18.6,13.3,11.99,0,0
2018,311,Josh Jackson,PHX,77,25.4,0.48,9,11.1,24.6,5.1,14.2,9.6,11.91,41.1,1.4
2018,,Raul Neto,UTAH,41,12.1,0.55,27,13,18.6,1.6,9.5,5.6,11.91,6.7,0.2
2018,313,Patty Mills,SA,82,25.7,0.558,21.4,9.9,17.8,1.4,6.8,4.1,11.89,27.8,0.9
2018,314,Josh Magette,ATL,18,12,0.464,49.3,7.8,14.2,1,8.8,4.9,11.87,2.8,0.1
2018,315,Wayne Selden,MEM,35,19.7,0.551,15.9,13,22,2.6,6.9,4.7,11.86,14,0.5
2018,316,Trevor Ariza,HOU,67,33.9,0.567,12.4,6.1,13.7,1.7,12.9,7.3,11.8,44,1.5
2018,317,Joel Bolomboy,MIL,6,6.3,0.521,0,18.8,11.3,18.6,12.3,15.4,11.72,0,0
2018,318,Milos Teodosic,LAC,45,25.2,0.564,30.5,14.1,19,1.6,10.5,6.1,11.67,11.4,0.4
2018,319,James Ennis III,DET,72,22.3,0.588,12.6,10,15.1,5.1,11,8,11.66,27.7,0.9
2018,319,James Ennis III,MEM,72,22.3,0.588,12.6,10,15.1,5.1,11,8,11.66,27.7,0.9
2018,320,Shaun Livingston,GS,71,15.9,0.533,24.7,10.2,16.4,3.4,9.2,6.5,11.64,10.8,0.4
2018,,Damyean Dotson,NY,44,10.8,0.532,14.1,7.8,16.8,2.1,17.5,9.8,11.64,8,0.3
2018,322,Isaiah Whitehead,BKN,16,11.3,0.53,14.5,17.3,27.4,2.3,13.1,7.7,11.57,2.9,0.1
2018,323,Justise Winslow,MIA,68,24.7,0.496,19.5,10.1,16,4.3,20.5,12.4,11.56,26.6,0.9
2018,,Sam Dekker,LAC,73,12.1,0.534,10.7,9.3,14.7,5.6,16,10.8,11.56,13.9,0.5
2018,325,Derrick Rose,CLE,25,16.8,0.507,13.3,12.6,24.1,3.5,5.9,4.7,11.53,3.3,0.1
2018,325,Derrick Rose,MIN,25,16.8,0.507,13.3,12.6,24.1,3.5,5.9,4.7,11.53,3.3,0.1
2018,326,Emmanuel Mudiay,DEN,64,19.4,0.474,22.8,12.5,25.1,2.4,11.3,6.8,11.51,9.5,0.3
2018,326,Emmanuel Mudiay,NY,64,19.4,0.474,22.8,12.5,25.1,2.4,11.3,6.8,11.51,9.5,0.3
2018,327,Jarrett Jack,NY,62,25,0.49,37.1,12.2,18.3,1.6,12.1,6.8,11.5,11.6,0.4
2018,328,Wesley Matthews,DAL,63,33.8,0.541,17.3,8.3,16.9,1.4,9.2,5.2,11.49,31.3,1
2018,329,Yogi Ferrell,DAL,82,27.8,0.54,19.1,7.4,16.5,1.2,11.3,6.1,11.48,16.3,0.5
2018,,Jamil Wilson,LAC,15,18.3,0.634,9.9,7.9,13.5,1.2,11.5,6.4,11.48,0,0
2018,331,Danny Green,SA,70,25.6,0.509,14.2,9.6,16,2.5,13,7.7,11.38,23.6,0.8
2018,332,Tim Frazier,WSH,59,14.2,0.475,44.5,13.1,14.7,2.4,13.1,7.8,11.32,4,0.1
2018,333,De'Aaron Fox,SAC,73,27.8,0.478,23.3,12.6,23.5,1.8,10,5.7,11.28,8.4,0.3
2018,334,Jose Calderon,CLE,57,16,0.643,32.8,11.5,12.1,1.7,8.5,5.2,11.27,3.7,0.1
2018,335,Derrick Walton Jr.,MIA,16,9.2,0.525,35.1,4.4,9.7,1.5,10.7,6.1,11.24,0.5,0
2018,336,Ramon Sessions,NY,28,14,0.479,30.9,12,20.1,1.7,9.1,5.4,11.23,1.3,0
2018,336,Ramon Sessions,WSH,28,14,0.479,30.9,12,20.1,1.7,9.1,5.4,11.23,1.3,0
2018,337,Andre Iguodala,GS,64,25.4,0.536,33.1,10.5,11.9,3.7,12.6,8.5,11.22,17.4,0.6
2018,338,Corey Brewer,LAL,72,16.8,0.534,13.8,10.4,13.8,3.8,10.1,6.9,11.19,12.5,0.4
2018,338,Corey Brewer,OKC,72,16.8,0.534,13.8,10.4,13.8,3.8,10.1,6.9,11.19,12.5,0.4
2018,339,Tyler Ennis,LAL,54,12.6,0.473,27.6,10,17.6,3,11.8,7.4,11.14,1.5,0
2018,,Marquese Chriss,PHX,72,21.2,0.509,11.3,14.5,17.3,5.2,22.7,13.8,11.14,-8.2,-0.3
2018,341,Cedi Osman,CLE,61,11,0.577,14.7,11.5,14.9,3.2,16.6,10,11.06,5.6,0.2
2018,342,Cory Joseph,IND,82,27,0.503,26.2,8.8,15,2,11.4,6.7,10.99,-0.2,0
2018,,Wilson Chandler,DEN,74,31.6,0.542,17.1,9.9,14.2,4.9,14.2,9.6,10.99,17.2,0.6
2018,344,Isaiah Taylor,ATL,67,17.4,0.492,27.8,11.3,20.5,2.1,6.9,4.5,10.94,-1,0
2018,345,Andre Roberson,OKC,39,26.6,0.543,18.1,11.8,8.7,7.8,12.2,9.9,10.9,6.1,0.2
2018,346,Andrew Bogut,LAL,24,9,0.696,25.1,31.7,9,12.9,25.4,19.2,10.87,0,0
2018,347,Marshall Plumlee,MIL,8,6.5,0.697,13.3,19.9,10.7,9,29.2,19.2,10.86,0.2,0
2018,348,Michael Carter-Williams,CHA,52,16.1,0.446,26.6,11.9,17,4.7,13.3,8.9,10.84,-1.9,-0.1
2018,,Royce O'Neale,UTAH,69,16.7,0.54,20.3,11.8,14.3,2.5,20.6,11.7,10.84,5.8,0.2
2018,350,Marcus Smart,BOS,54,29.9,0.48,26.9,13.4,19.8,3,9.7,6.4,10.83,-4.2,-0.1
2018,351,Justin Holiday,CHI,72,31.5,0.513,13.9,8.5,17.5,1.4,12.8,6.9,10.81,10.6,0.4
2018,,Glenn Robinson III,IND,23,14.7,0.529,15.2,4.5,12.1,3.7,8.6,6.2,10.81,1.6,0.1
2018,,T.J. Leaf,IND,53,8.6,0.545,5.6,6.2,13.8,7.2,13,10.1,10.81,-4.8,-0.2
2018,354,Vince Carter,SAC,58,17.7,0.523,17.1,8.9,14.3,1.9,15.1,8.2,10.8,4.6,0.2
2018,355,Alec Peters,PHX,20,11.3,0.523,12.7,4.2,14.9,3.7,14,8.8,10.71,-2.7,-0.1
2018,356,Malcolm Delaney,ATL,54,18.8,0.519,29.4,11.9,17.4,1,10,5.5,10.67,-5,-0.2
2018,,Miles Plumlee,ATL,55,16.7,0.574,14.3,20,12.3,9.4,18.3,13.9,10.67,1,0
2018,358,Jordan Mickey,MIA,23,12.3,0.515,7.7,15.3,16,7.1,24.9,16,10.64,0.2,0
2018,359,Dion Waiters,MIA,30,30.6,0.487,18.1,11.2,24.3,1,8.5,4.7,10.59,1.3,0
2018,360,Henry Ellenson,DET,38,8.7,0.476,10.2,9.1,22.6,3.3,24.3,13.6,10.58,-4.5,-0.2
2018,361,Omari Johnson,MEM,4,18.8,0.524,22.6,9.7,14.4,6,11.1,8.5,10.54,-1.1,0
2018,,Devin Robinson,WSH,1,13,0.333,0,0,9.3,17.4,26,21.7,10.54,0,0
2018,363,Jarell Martin,MEM,73,22.8,0.516,10.3,12.2,16.2,6.6,15.8,11.1,10.52,-24.3,-0.8
2018,364,Jeremy Evans,ATL,1,5,1,0,50,15.8,22.3,0,11.2,10.5,0,0
2018,365,Doug McDermott,DAL,81,21.8,0.579,11.6,8.3,15.3,2.5,10.1,6.3,10.46,-1,0
2018,365,Doug McDermott,NY,81,21.8,0.579,11.6,8.3,15.3,2.5,10.1,6.3,10.46,-1,0
2018,366,Jae Crowder,CLE,80,26.1,0.525,10.9,8.1,14.1,3.2,11.5,7.4,10.44,-33.1,-1.1
2018,366,Jae Crowder,UTAH,80,26.1,0.525,10.9,8.1,14.1,3.2,11.5,7.4,10.44,-33.1,-1.1
2018,367,Mario Chalmers,MEM,66,21.5,0.503,24.1,14.3,19.8,1,12,6.4,10.39,-12.9,-0.4
2018,368,Shane Larkin,BOS,54,14.4,0.491,26.8,9,15.7,2.1,10.7,6.5,10.36,-7.5,-0.2
2018,369,D.J. Wilson,MIL,22,3.2,0.622,12.6,16.8,12.5,3.3,13.2,8.3,10.33,-1.2,0
2018,370,Malik Monk,CHA,63,13.5,0.477,15.6,8.4,24.2,1,7.5,4.2,10.32,-2.3,-0.1
2018,371,Jalen Jones,NO,16,11.3,0.485,4.6,8,10,7.7,15.7,11.6,10.31,-0.5,0
2018,371,Jalen Jones,DAL,16,11.3,0.485,4.6,8,10,7.7,15.7,11.6,10.31,-0.5,0
2018,372,Luc Mbah a Moute,HOU,61,25.6,0.595,10.8,13.3,12.1,1.6,11.7,6.7,10.29,-28.2,-0.9
2018,,Garrett Temple,SAC,65,24.8,0.536,17.4,11.1,16,1.5,9.6,5.4,10.29,-5.2,-0.2
2018,374,Thon Maker,MIL,74,16.7,0.499,10.3,9.8,13.6,7.1,14.2,10.6,10.22,-7.1,-0.2
2018,375,Antonio Blakeney,CHI,19,16.5,0.471,10.5,5.8,22.5,1.3,10.3,5.6,10.18,-1.5,-0.1
2018,,Tyrone Wallace,LAC,30,28.4,0.517,17.8,11.5,16.3,2.7,10.7,6.8,10.18,-4.1,-0.1
2018,377,Briante Weber,HOU,18,13.2,0.527,26.1,17.8,11.9,3.8,13.1,8.4,10.13,-3.1,-0.1
2018,377,Briante Weber,MEM,18,13.2,0.527,26.1,17.8,11.9,3.8,13.1,8.4,10.13,-3.1,-0.1
2018,,Tyler Ulis,PHX,71,23.4,0.465,30.1,12.3,19.3,1.5,6.8,4.1,10.13,-21.6,-0.7
2018,379,Joe Young,IND,53,10.5,0.521,14.8,9.9,17.3,2.4,10.3,6.4,10.12,-7.3,-0.2
2018,380,Alfonzo McKinnie,TOR,14,3.8,0.643,4.9,14.8,14.8,2.2,12.4,7.4,10.11,-0.3,0
2018,381,Nick Young,GS,80,17.4,0.562,6.1,6.6,15.9,1.7,7.9,5,10.1,-8.2,-0.3
2018,,Derrick Jones Jr.,MIA,20,12.3,0.48,11.3,8.8,12.5,9.5,7.8,8.7,10.1,-1.5,0
2018,,Derrick Jones Jr.,PHX,20,12.3,0.48,11.3,8.8,12.5,9.5,7.8,8.7,10.1,-1.5,0
2018,383,Tyler Dorsey,ATL,56,17.4,0.494,15,7,19.2,2,12.9,7.4,10.05,-6.5,-0.2
2018,384,Patrick Patterson,OKC,82,15.5,0.555,15.2,8.8,10.7,2.7,14.6,8.4,10,-28.4,-0.9
2018,,Dante Cunningham,NO,73,21.4,0.539,10.3,7.1,9.2,5.5,14.8,10.3,10,-11.6,-0.4
2018,,Dante Cunningham,BKN,73,21.4,0.539,10.3,7.1,9.2,5.5,14.8,10.3,10,-11.6,-0.4
2018,,OG Anunoby,TOR,74,20,0.587,11.6,9.5,11.8,3.4,10.4,7,10,-11.1,-0.4
2018,387,Kyle Collinsworth,DAL,32,15,0.433,28.5,12.2,13.5,7.2,18,12.4,9.97,-7.4,-0.2
2018,388,Terrence Ross,ORL,24,25,0.505,13.9,10.6,16.4,1.8,11.6,6.7,9.96,-4.9,-0.2
2018,389,Thomas Bryant,LAL,15,4.8,0.441,18.2,6.1,15.6,4.5,20.5,12.6,9.89,-0.8,0
2018,,Dillon Brooks,MEM,82,28.7,0.531,12.2,11.2,17.7,2.4,10.5,6.3,9.89,-21.4,-0.7
2018,391,Evan Turner,POR,79,25.7,0.52,19.3,11,15.5,1.6,11.4,6.5,9.88,-18.9,-0.6
2018,392,Luke Babbitt,ATL,50,14.3,0.576,11.3,6.9,14,1.1,13.9,7.5,9.87,-6.7,-0.2
2018,392,Luke Babbitt,MIA,50,14.3,0.576,11.3,6.9,14,1.1,13.9,7.5,9.87,-6.7,-0.2
2018,393,Troy Daniels,PHX,79,20.5,0.583,6.8,7.9,16.2,0.8,7.7,4.2,9.86,-15.4,-0.5
2018,,Torrey Craig,DEN,39,16.1,0.535,12.7,10.1,11.6,7.2,15.5,11.4,9.86,-6,-0.2
2018,395,Aaron Brooks,MIN,32,5.9,0.508,19.1,10.5,19.6,4.2,6.2,5.2,9.85,-3.2,-0.1
2018,,Jonathan Isaac,ORL,27,19.8,0.465,9,13.4,14,3.3,17.2,10.2,9.85,-13.2,-0.4
2018,397,Wesley Johnson,LAC,74,20.1,0.512,12,10.8,12.4,2.2,13.6,8,9.81,-15.3,-0.5
2018,398,Gary Payton II,LAL,23,9.6,0.443,19.8,6.6,17.4,6.6,15.5,11.1,9.8,-4,-0.1
2018,398,Gary Payton II,MIL,23,9.6,0.443,19.8,6.6,17.4,6.6,15.5,11.1,9.8,-4,-0.1
2018,399,Myke Henry,MEM,20,18.9,0.472,14.2,12.3,15.1,3,8.8,5.8,9.74,-6,-0.2
2018,,Juan Hernangomez,DEN,25,11.1,0.511,11.8,8.9,13.5,7.4,14.6,11,9.74,-7.3,-0.2
2018,401,Matt Costello,SA,4,8,0.5,28.6,14.3,7.3,3.4,27.9,15.6,9.74,-0.4,0
2018,402,Ben McLemore,MEM,56,19.5,0.526,9.9,11.9,18,3.5,11.4,7.4,9.73,-12.6,-0.4
2018,403,Avery Bradley,DET,46,31.2,0.496,11,11.8,23.2,1.7,7.4,4.5,9.71,-16.9,-0.6
2018,403,Avery Bradley,LAC,46,31.2,0.496,11,11.8,23.2,1.7,7.4,4.5,9.71,-16.9,-0.6
2018,404,C.J. Williams,LAC,38,18.6,0.512,16.1,7.5,13.3,1.9,6.8,4.4,9.56,-10,-0.3
2018,405,Tony Bradley,UTAH,9,3.2,0.337,7.8,0,17.2,15.8,27.1,21.5,9.51,-0.5,0
2018,406,Ian Clark,NO,74,19.6,0.529,16,8.3,16.4,0.8,8.4,4.7,9.45,-22.7,-0.8
2018,407,Pat Connaughton,POR,82,18.1,0.539,16.7,7.9,13.1,2.7,9.1,5.9,9.35,-25.5,-0.8
2018,,Alan Williams,PHX,5,14,0.455,21.6,18.9,17.5,4.5,29.5,16.8,9.35,-2.2,-0.1
2018,409,Rashad Vaughn,MIL,28,7.6,0.546,16.7,7.7,14.2,0,0,0,9.34,0,0
2018,409,Rashad Vaughn,BKN,28,7.6,0.546,16.7,7.7,14.2,0,0,0,9.34,0,0
2018,409,Rashad Vaughn,ORL,28,7.6,0.546,16.7,7.7,14.2,0,0,0,9.34,0,0
2018,410,Darius Miller,NO,82,23.7,0.617,16.2,8.5,12.2,1,7.9,4.6,9.32,-34.3,-1.1
2018,411,Ron Baker,NY,29,13.3,0.504,34.7,13.3,10.9,1.4,7.2,4.3,9.26,-7.1,-0.2
2018,412,Justin Jackson,SAC,68,22.1,0.521,13.5,7.3,13.6,2,12.6,7.1,9.25,-28.2,-0.9
2018,413,Georges Niang,UTAH,9,3.6,0.379,16.8,16.8,20.2,10.8,21.1,16,9.22,-0.8,0
2018,414,Bryn Forbes,SA,80,19,0.525,12.4,5.7,16,0.9,7.2,4,9.19,-29.8,-1
2018,415,Marcus Paige,CHA,5,5.6,0.403,16.8,0,22.5,0,15.7,7.7,9.13,-0.8,0
2018,,Sterling Brown,MIL,54,14.4,0.503,9.4,9.4,13,4.1,17.5,10.8,9.13,-15.9,-0.5
2018,417,Stanley Johnson,DET,69,27.4,0.48,13.8,9.5,15.8,1.9,13,7.3,9.08,-40.2,-1.3
2018,418,Nik Stauskas,BKN,41,12.8,0.543,16.8,11.2,16.2,0.8,12.3,6.5,9.05,-11.3,-0.4
2018,418,Nik Stauskas,PHI,41,12.8,0.543,16.8,11.2,16.2,0.8,12.3,6.5,9.05,-11.3,-0.4
2018,419,Alex Abrines,OKC,75,15.1,0.567,7.7,6.9,12.2,2.5,8.9,5.6,9.03,-24.8,-0.8
2018,,Malik Beasley,DEN,62,9.5,0.509,12.5,9.7,15.6,2.7,10.9,6.8,9.03,-12.8,-0.4
2018,421,Treveon Graham,CHA,63,16.7,0.553,17.7,8.1,11.1,4.3,8.3,6.2,9,-23.5,-0.8
2018,422,Jon Leuer,DET,8,17,0.505,9.2,12.8,15.3,5.6,20.7,13,8.98,-5.1,-0.2
2018,423,Malcolm Miller,TOR,15,8.4,0.638,7.9,13.2,11.3,3.6,9.6,6.7,8.93,-3,-0.1
2018,424,Okaro White,MIA,6,13.3,0.577,9.8,4.9,9.7,4.2,11.2,7.7,8.91,-3.1,-0.1
2018,425,Jason Smith,WSH,33,8.6,0.455,9.1,10.4,20.5,7.2,13.9,10.5,8.88,-11.1,-0.4
2018,426,Jared Dudley,PHX,48,14.3,0.553,32,11.5,10.8,1.2,13.6,7.3,8.79,-17.5,-0.6
2018,427,Tony Allen,NO,22,12.4,0.514,7,14.8,17.4,8.2,10.4,9.3,8.73,0,0
2018,428,Alex Caruso,LAL,37,15.2,0.519,30.5,17.1,13.5,2.9,9.4,6.2,8.72,-15,-0.5
2018,429,Matthew Dellavedova,MIL,38,18.7,0.5,40.5,13.7,14.8,2.3,8.2,5.3,8.64,-25.1,-0.8
2018,430,Norman Powell,TOR,70,15.2,0.492,16.3,12.1,18.3,1.5,10.9,6.3,8.57,-30.5,-1
2018,431,R.J. Hunter,HOU,5,9,0.455,11.6,7.7,21.2,0,12.4,6.3,8.52,-1.3,0
2018,432,Tony Snell,MIL,75,27.4,0.578,16.9,6.2,10.1,0.5,7.5,4,8.49,-61.7,-2.1
2018,433,JR Smith,CLE,80,28.1,0.534,16.8,9.6,13.3,1.5,10.1,5.9,8.48,-67.7,-2.3
2018,434,Darrell Arthur,DEN,19,7.4,0.559,12.4,20.7,18.9,2.4,9.5,6,8.46,-6.4,-0.2
2018,435,Kendrick Perkins,CLE,1,15,0.521,34,17,12.1,0,7.4,3.7,8.45,-0.5,0
2018,436,Jeff Withey,DAL,10,3.9,0.444,0,10.6,19.8,2.8,26.6,14.2,8.4,0,0
2018,437,PJ Tucker,HOU,82,27.8,0.537,12.5,12,9.9,4.6,17.8,11.3,8.36,-72.8,-2.4
2018,438,Quincy Acy,BKN,70,19.4,0.525,11.2,11.8,13.6,3.1,17.1,10,8.23,-46.1,-1.5
2018,439,Sindarius Thornwell,LAC,73,15.8,0.519,17.3,13.5,11.8,3.2,10,6.7,8.22,-39.4,-1.3
2018,440,Lorenzo Brown,TOR,14,9.9,0.459,25.6,5.9,12.1,0.8,11.1,6,8.21,-5.8,-0.2
2018,441,Jameer Nelson,NO,50,20.3,0.489,35.9,13.4,13.8,1.4,9.5,5.6,8.16,-43.1,-1.4
2018,441,Jameer Nelson,DET,50,20.3,0.489,35.9,13.4,13.8,1.4,9.5,5.6,8.16,-43.1,-1.4
2018,,Jacob Wiley,BKN,5,6.6,0.41,29.1,0,6.6,6.4,29.2,17.7,8.16,0,0
2018,443,Joe Johnson,HOU,55,21.9,0.49,16.2,9.6,13.8,1.3,14.7,8.1,8.12,-42.7,-1.4
2018,443,Joe Johnson,UTAH,55,21.9,0.49,16.2,9.6,13.8,1.3,14.7,8.1,8.12,-42.7,-1.4
2018,444,Jason Terry,MIL,51,16,0.525,24.4,10.3,10.1,0.7,6.2,3.5,8.1,-29.2,-1
