season,team,pct,sum_poe
2016,DAL,0.512,0.945969498910675
2017,ORL,0.354,1.17851397765315
2014,HOU,0.659,1.09827460092079
2018,MIA,0.537,1.08279026466285
2018,LAL,0.427,0.997453703703704
2016,NO,0.366,1.03041901692184
2016,WSH,0.5,1.12711513430363
2014,WSH,0.537,1.10668693009119
2017,SA,0.744,1.11278698052892
2015,DAL,0.61,1.61327561327561
2014,BKN,0.537,1.00779857397504
2018,SA,0.573,1.12778130959949
2015,OKC,0.549,1.07555267827171
2014,LAC,0.695,1.69074018579563
2015,ORL,0.305,1.11638250555967
2014,ATL,0.463,1.10349025974026
2017,CHI,0.5,1.23552955665025
2016,BOS,0.585,1.02867854708346
2015,UTAH,0.463,1.00668449197861
2018,CHI,0.329,0.972683507329475
2016,CHI,0.512,1.15079365079365
2014,SA,0.756,1.12992038920832
2017,POR,0.5,1.06546852927327
2015,BKN,0.463,1.069440267335
2014,NY,0.451,1.00301751573587
2014,LAL,0.329,1.01
2015,LAC,0.683,2.08510418815762
2017,IND,0.512,1.09762223032365
2017,CLE,0.622,1.17937617937618
2017,MIA,0.5,1.23179697704796
2016,SAC,0.402,1.15956740347216
2016,NY,0.39,1.01005176357289
2017,MIN,0.378,1.11896221094191
2017,MIL,0.512,1.12451737451737
2015,CLE,0.646,1.07633343048674
2018,BOS,0.671,1.14383012820513
2017,PHX,0.293,0.995330242558624
2016,BKN,0.256,1.1735632183908
2017,ATL,0.524,1.07391064533922
2016,MEM,0.512,1.06604506604507
2017,OKC,0.573,1.30384030943501
2017,BKN,0.244,1.05943570767808
2018,GS,0.707,1.08498050289095
2014,IND,0.683,1.05937058445729
2018,DAL,0.293,1.01516665153029
2018,CHA,0.439,1.1577868852459
2018,OKC,0.585,1.05689748426843
2017,LAC,0.622,1.51428571428571
2014,TOR,0.585,1.08239316239316
2014,ORL,0.28,1.00776308223117
2017,PHI,0.341,1.60972222222222
2018,NO,0.585,1.17690457097033
2018,UTAH,0.585,1.07460928522179
2018,MIL,0.537,1.12828061263757
2014,DAL,0.598,1.06998299319728
2015,POR,0.622,1.06699876428792
2016,MIA,0.585,1.14620341344479
2018,MIN,0.573,1.12817615231833
2015,LAL,0.256,1.04146547561564
2014,OKC,0.72,1.18542139903314
2014,UTAH,0.305,1.05208079231107
2014,CLE,0.402,1.17967479674797
2015,PHX,0.476,1.06863988724454
2017,LAL,0.317,0.978184591914569
2016,DET,0.537,0.983176733780761
2015,NY,0.207,1.11843971631206
2014,SAC,0.341,1.11183577908775
2018,DEN,0.561,1.08208140729327
