season,team,pct,sum_poe
2017,DEN,0.488,0.529411764705882
2015,DET,0.39,0.445255474452555
2016,PHI,0.122,0.461538461538461
2015,MIA,0.451,0.542635658914729
2017,NO,0.415,0.551111111111111
2017,HOU,0.671,0.563583815028902
2017,NY,0.378,0.478260869565217
2016,CHA,0.585,0.530434782608696
2017,BOS,0.646,0.541818181818182
2014,PHI,0.232,0.524324324324324
2016,DAL,0.512,0.451851851851852
2017,ORL,0.354,0.625668449197861
2014,HOU,0.659,0.562841530054645
2018,MIA,0.537,0.534246575342466
2018,LAL,0.427,0.503703703703704
2016,NO,0.366,0.544117647058824
2016,WSH,0.5,0.562300319488818
2014,WSH,0.537,0.563829787234043
2017,SA,0.744,0.545045045045045
2015,DAL,0.61,0.502164502164502
2014,BKN,0.537,0.515151515151515
2018,SA,0.573,0.615384615384615
2015,OKC,0.549,0.54380664652568
2014,LAC,0.695,1.08510638297872
2015,ORL,0.305,0.502347417840376
2014,ATL,0.463,0.558035714285714
2017,CHI,0.5,0.580357142857143
2016,BOS,0.585,0.531746031746032
2015,UTAH,0.463,0.514705882352941
2018,CHI,0.329,0.438848920863309
2016,CHI,0.512,0.561904761904762
2014,SA,0.756,0.592105263157895
2017,POR,0.5,0.534782608695652
2015,BKN,0.463,0.531428571428571
2014,NY,0.451,0.50597609561753
2014,LAL,0.329,0.5
2015,LAC,0.683,0.652671755725191
2017,IND,0.512,0.495726495726496
2017,CLE,0.622,0.626262626262626
2017,MIA,0.5,0.669565217391304
2016,SAC,0.402,0.653543307086614
2016,NY,0.39,0.517094017094017
2017,MIN,0.378,0.484444444444444
2017,MIL,0.512,0.612612612612613
2015,CLE,0.646,0.548936170212766
2018,BOS,0.671,0.515625
2017,PHX,0.293,0.462809917355372
2016,BKN,0.256,0.580459770114943
2017,ATL,0.524,0.538775510204082
2016,MEM,0.512,0.478632478632479
2017,OKC,0.573,0.540682414698163
2017,BKN,0.244,0.515957446808511
2018,GS,0.707,0.517412935323383
2014,IND,0.683,0.475555555555556
2018,DAL,0.293,0.494505494505495
2018,CHA,0.439,0.532786885245902
2018,OKC,0.585,0.577259475218659
2017,LAC,0.622,1.05
2014,TOR,0.585,0.495726495726496
2014,ORL,0.28,0.521276595744681
2017,PHI,0.341,0.474137931034483
2018,NO,0.585,0.586206896551724
2018,UTAH,0.585,0.489082969432314
2018,MIL,0.537,0.525821596244131
2014,DAL,0.598,0.529166666666667
2015,POR,0.622,0.538152610441767
2016,MIA,0.585,0.560344827586207
2018,MIN,0.573,0.478494623655914
2015,LAL,0.256,0.495412844036697
2014,OKC,0.72,0.549828178694158
2014,UTAH,0.305,0.519417475728155
2014,CLE,0.402,0.646341463414634
2015,PHX,0.476,0.553488372093023
2017,LAL,0.317,0.491228070175439
2016,DET,0.537,0.506666666666667
2015,NY,0.207,0.585106382978723
2014,SAC,0.341,0.554621848739496
2018,DEN,0.561,0.553672316384181
